review_id,review,rating,sentimen,review_clean
6607,Hmmmmsss disappointed aakh for requests that are sent pink color purple ... Huhuu please mandate dong mba KLW empty goods please confirm first,2,negatif,hmmmmsss disappointed aakh for requests that are sent pink color purple huhuu please mandate dong mba klw empty goods please confirm first
32383,Excellent quality Very accommodating seller Item shipped immediately Will order again,4,positif,excellent quality very accommodating seller item shipped immediately will order again
262,"mantap,ud belanja dsni 2 x ????????",5,positif,mantapud belanja dsni x
11674,Passable products by plisket tiny little mouth. But a little less fine materials fell. And for stitching the fabric edge is slightly not in accordance with the color of the fabric.,2,negatif,passable products by plisket tiny little mouth but a little less fine materials fell and for stitching the fabric edge is slightly not in accordance with the color of the fabric
10189,"Good fast delivery The pocket money Okay, but not straight lines, looks to be easily broken.",2,negatif,good fast delivery the pocket money okay but not straight les looks to be easily broken
10924,"According to a fabric But the truth is, Plastic",2,negatif,according to a fabric but the truth is plastic
6333,"This is not the size l, this small, kecewah??????",1,negatif,this is not the size l this small kecewah
36287,Buy 3 bales a month hopefully create enough haha. Cheap price fast shipping till. Alhamdulillah,4,positif,buy bales a month hopefully create enough haha cheap price fast shipping till alhamdulillah
35095,The material is nice and seemed strong. size also is in conformity with that in the product description. whichsoever! Thank you,4,positif,the material is nice and seemed strong size also is in conformity with that in the product description whichsoever thank you
41537,Excellent quality Excellent quality Excellent quality,4,positif,excellent quality excellent quality excellent quality
7420,"Until the goods have been, rather alama delivery because of constraints. Shoes same as that in the photo. Just glue on the edge of the shoe is less neat. Help in perbaikin lg. Thanks",2,negatif,until the goods have been rather alama delivery because of constraints shoes same as that in the photo just glue on the edge of the shoe is less neat help in perbaikin lg thanks
3461,K has nothing to say,1,negatif,k has nothing to say
36850,good product quality products ori very good price good delivery speed,4,positif,good product quality products ori very good price good delivery speed
36222,Excellent product quality,4,positif,excellent product quality
61491,It was well received .. thanks for assisted well ka????,5,positif,it was well received thanks for assisted well ka
1213, The quality of a good product good product price   Free standard delivery  Response unfavorable seller,1,negatif,the quality of a good product good product price free standard delivery response unfavorable seller
8781,"C = ate well woven around it, probably because of our heavy elements or not. Slimming = Normally I'm not hungry, not thirsty, not dizzy, but a little nervous too.  If you eat a real reduction The game will offer a new me.",2,negatif,c ate well woven around it probably because of our heavy elements or not slimming normally im not hungry not thirsty not dizzy but a little nervous too if you eat a real reduction the game will offer a new me
34840,Excellent product quality,4,positif,excellent product quality
1971,Order 4 can mac..patut goods but the seller said March 13 MLM HQ br .. check post tracking no xde still in the postal system laju..em mcm tu..dah pay RM315 but that x dpt..seller self ok but HQ bt keje moist.,1,negatif,order can macpatut goods but the seller said march mlm hq br check post tracking no xde still in the postal system lajuem mcm tudah pay rm but that x dptseller self ok but hq bt keje moist
2360,"Anehh this very same store, bener2 already ketipu bangetttt?? 2 pesen goods which are sent first, but already transfer money to two items, turn on chat request funds back ga new sekali?? no response at this time shopping in this store ehh actually deceived, I hope that this store has cepet sadar??",1,negatif,anehh this very same store bener already tipu bangetttt sen goods which are sent first but already transfer money to two items turn on chat request funds back tidak new sekali no response at this time shopping in this store ehh actually deceived i hope that this store has cepet sadar
8918,Her sebener the okay all just really can not make samsung hp gw temen can. free samsung doang who can not. for when using such lu samsung deh try not to try this purchase,2,negatif,her sebener the okay all just really can not make samsung hp gw temen can free samsung doang who can not for when using such lu samsung deh try not to try this purchase
50824,"Orders in accordance gambaar. Good bgt n recommend For birthday gifts, etc.",5,positif,orders in accordance gambaar good banget n recommend for birthday gifts etc
59389,Thanks goods arrived ... nice and cheap goods,5,positif,thanks goods arrived nice and cheap goods
6984,Poor Quality / Product bend the curve The wrap Fair value,2,negatif,poor quality product bend the curve the wrap fair value
10023,Unresponsive seller. First order delayed and canceled,2,negatif,unresponsive seller first order delayed and canceled
2054,Dumbfounded packaging reply is slow and does not answer the question you want to ask me back logistics code only other bracelet seller has shipped a box plus another newspaper broke prevent you only post office plastic packaging bags did not look there is no such nerve to break goods postage income 70,1,negatif,dumbfounded packaging reply is slow and does not answer the question you want to ask me back logistics code only other bracelet seller has shipped a box plus another newspaper broke prevent you only post office plastic packaging bags did not look there is no such nerve to break goods postage income
48177,Received the goods fast ... ... Sent great good seller ... Welcome to buy with the seller ... ...,5,positif,received the goods fast sent great good seller welcome to buy with the seller
937,None of those mobile bracket package!,1,negatif,none of those mobile bracket package
60039,"Original product, nice, friendly seller, fast delivery .... Recommended Keith dicobain heck am very satisfied but over all dpet apalgi rinestone bonus. Thanks seller ??",5,positif,original product nice friendly seller fast delivery recommended keith dicobain heck am very satisfied but over all dpet apalgi rinestone bonus thanks seller
2638,Her interest is different,1,negatif,her interest is different
8511,Good products but syngnya waterproof ga,2,negatif,good products but syngnya waterproof ga
7354,"Sorry just give us a 3, because the old packaging and packaging gak bener so that the goods on penyok2: (((",2,negatif,sorry just give us a because the old packaging and packaging tidak bener so that the goods on penyok
1740,"Her ugly stuff ,, material is bad, the seller is not friendly chat ,, ,, bls not in the goods delivery on orders often less ,, in MINTAK resubmit the order did not fit in perdulikan ,, and not send the seller unfriendly ,, ,, do shopping in this store is not good ,, ,, goods stores ugly all ,, orgnya not ram",1,negatif,her ugly stuff material is bad the seller is not friendly chat bls not in the goods delivery on orders often less in mintak resubmit the order did not fit in duli and not send the seller unfriendly do shopping in this store is not good goods stores ugly all orgnya not ram
704,enak,5,positif,enak
5172,"sebenernya kripik ini enak parah, tp sayang penjual mengirim produk yg akan exp bbrp hari lg(agustus 2020), mana saya beli 3. aroma sudah tengik. harga normal tp dikasi kualitas obral.
harusnya penjual ga cuma kejar untung dan balik modal, klo seperti ini saya yg maunya rutin beli dan merekomendasikan ke teman, jd kecewa dan ga akan beli lg ditoko ini",1,negatif,sebenernya kripik ini enak parah tp sayang jual kirim produk yang akan exp bbrp hari lgagustus mana saya beli aroma sudah tengik harga normal tp kasi kualitas obral harus jual tidak cuma kejar untung dan balik modal klo seperti ini saya yang mau rutin beli dan rekomendasi ke teman jd kecewa dan tidak akan beli lg toko ini
36885,Yung item. I complied with my order. Fast ship my package was also good packaging so order me again.,4,positif,yung item i complied with my order fast ship my package was also good packaging so order me again
53443,"Hi sis .. thank BRG dh ok Klu this product. , Nnti sy order again",5,positif,hi sis thank barang dh ok klu this product nnti sy order again
47177,beautiful all the items ?? exciting products. proper packaging without damage Please repeat the ????,5,positif,beautiful all the items exciting products proper packaging without damage please repeat the
60136,Excellent product quality excellent product price is very good delivery speed is very good seller's response,5,positif,excellent product quality excellent product price is very good delivery speed is very good sellers response
2020,I'm told I'm color UDH why send BLACK BLUE !! Stock told there's only fitting dateng BLUE Black But strange at first gituh.Kecewa I Trimakasih magic!,1,negatif,im told im color udh why send black blue stock told theres only fitting datang blue black but strange at first gituhkecewa i trimakasih magic
34665,Received in good condition! Thanks seller ! Will repurchase again! ????,4,positif,received in good condition thanks seller will repurchase again
457,"D messages pink doctor ,,, Tpiii coming ,,,,, image How siihhhh packing conscientious of it really gg d ,, disappointed dech",1,negatif,d messages pink doctor tpiii coming image how siihhhh packing conscientious of it really gg d disappointed dech
34946,"Two of the cover were torn, will be contacting seller for  exchange.. ",4,positif,two of the cover were torn will be contacting seller for exchange
742,"seller fast response dan ramah, kimchi nya enak banget dan fresh! recommended seller",5,positif,seller fast response dan ramah kimchi nya enak banget dan fresh recommended seller
54960,I thin clothing ok household use.,5,positif,i thin clothing ok household use
7608,Good but not quite fit jd must first vermak lgsung d g can use,2,negatif,good but not quite fit jd must first vermak lgsung d g can use
34999,"Good product quality, original, good price and murce, recomended pokonya ...",4,positif,good product quality original good price and murce recomended poko
44983," Delivery speed is very good , Ny toner Tp bocoorr",4,positif,delivery speed is very good ny toner tp bocoorr
6634,Prices of standard products standard delivery Speed ??Response standard seller,2,negatif,prices of standard products standard delivery speed response standard seller
36576,The product quality is excellent.,4,positif,the product quality is excellent
61196,"Barakallah ,, Alhamdulillah satisfied with its quality",5,positif,barakallah alhamdulillah satisfied with its quality
1720,It's good but could be using the same gk aja,1,negatif,its good but could be using the same tidak aja
3872,I broke down either got tuh Vivo V5s not V5 doang. Dikiriminnya V5,1,negatif,i broke down either got tuh vivo vs not v doang dikiriminnya v
2680,"O mother, have not received a communication line that protected it, think evening sky",1,negatif,o mother have not received a communication line that protected it think evening sky
40848,"Send it to say that from day one, but now I have seen the panic fear that dented the outer side of the break. But do not pack well damage its longer shelf life if we try to impress the other.",4,positif,send it to say that from day one but now i have seen the panic fear that dented the outer side of the break but do not pack well damage its longer shelf life if we try to impress the other
6137,size smallness,1,negatif,size smallness
36921,"Alhamdulillah goods have to fast delivery, satisfactory results of the material is also very good quality is okay and my first orders substantially satisfied shopping .. This recommendation figures",4,positif,alhamdulillah goods have to fast delivery satisfactory results of the material is also very good quality is okay and my first orders substantially satisfied shopping this recommendation figures
46132,Prompt delivery. Dann good packaging containers. Goods received in good condition everything. Insufficient number of goods received. No damage on the packaging and the goods purchased. Trusted and responsible seller. Thumbs up. This last can buy again. Thank you. Thank you. Thanks,5,positif,prompt delivery dann good packaging containers goods received in good condition everything insufficient number of goods received no damage on the packaging and the goods purchased trusted and responsible seller thumbs up this last can buy again thank you thank you thanks
7637,"Well his name jg dri shipment overseas, including ga gt tp long really just packingnya smpe bbrp day emak hell ?? mnrut gt ga function (krna the make and Ma Ma who want to buy for Ma)",2,negatif,well his name jg dri shipment overseas including tidak gt tp long really just packingnya smpe bbrp day emak hell mnrut gt tidak function krna the make and ma ma who want to buy for ma
35832,Terimakasih.barang already sampai.order umpteenth time ... it bener2 good quality ... prices murahan.terimakasih segitu.murah but not much,4,positif,terimakasihbarang already sampaiorder umpteenth time it bener good quality prices murahanterimakasih segitumurah but not much
2620,"Defective goods, barter proposal.",1,negatif,defective goods barter proposal
9867,Goods misdirected tp already sent back right. thx,2,negatif,goods misdirected tp already sent back right thx
1969,ueenak tenan.... carrot dan kayu manisnya terasa..... rasanya pas sesuai selera,5,positif,ueenak tenan carrot dan kayu manis asa rasa pas sesuai selera
49433,Excellent product quality product packaging is very beautiful and certainly very beautiful product packaging and product packaging certainly very beautiful and certainly,5,positif,excellent product quality product packaging is very beautiful and certainly very beautiful product packaging and product packaging certainly very beautiful and certainly
35961,Awesome awesome quality merchandise value CP,4,positif,awesome awesome quality merchandise value cp
6827,"Lead is not long enough How much work is done off the diamond, 1 tablet at first thought to be full of diamonds around the band. It should be wrapped in bubble products too. Heavy earrings Diamonds are brilliant Staff speak good Good service",2,negatif,lead is not long enough how much work is done off the diamond tablet at first thought to be full of diamonds around the band it should be wrapped in bubble products too heavy earrings diamonds are brilliant staff speak good good service
1188,Sangat2 ??disappointed shopping in this store !!! Sy buy 2 sent 1. Period of people forget the amount of goods in Sent? Did not lihta stock items. Useless sya proposed fund because my documents insubstantial. Ordered to send proof of packaged information. While sdh sya plastic waste. And only responded one after,1,negatif,sangat disappointed shopping in this store sy buy sent period of people forget the amount of goods in sent did not lihta stock items useless sya proposed fund because my documents insubstantial ordered to send proof of packaged information while sdh sya plastic waste and only responded one after
48264,The product quality is excellent. The original product. The product price is very good. Delivery speed is very good.,5,positif,the product quality is excellent the original product the product price is very good delivery speed is very good
31969,Goods are in accordance dropship did not disappoint fast delivery,4,positif,goods are in accordance dropship did not disappoint fast delivery
6393,Product quality is ok.,2,negatif,product quality is ok
7363,The material is less comfortable punteun pa Hajj Moga order that'll come in the same crappy material lg increase jahitanya slobbery,2,negatif,the material is less comfortable punteun pa hajj moga order thatll come in the same crappy material lg increase jahitanya slobbery
9887,The quality standard products ... between buttons and buttonholes disharmonious,2,negatif,the quality standard products between buttons and buttonholes disharmonious
8827,Pants size xL was kind enough to have children wear the same size! Bad quality of goods,2,negatif,pants size xl was kind enough to have children wear the same size bad quality of goods
58749,Shop serves very good,5,positif,shop serves very good
58220,The product price is very good. Delivery speed is very good. The original product.,5,positif,the product price is very good delivery speed is very good the original product
2641,mwantap,4,positif,mwantap
61568,Excellent quality,5,positif,excellent quality
33318,"Superrrrr duperrr tebelll, gk slah namnya extra extra bubble wrap .... .... Dan amaaaannnn Recomend seller .. ??????",4,positif,superrrrr duperrr tebelll tidak slah namnya extra extra bubble wrap dan amaaaannnn recomend seller
1083,enak sampai repeat order terus,5,positif,enak sampai repeat order terus
152,di deskripsi full baked aman utk bumil dan udh ksh notes juga utk dipastiin mateng krna lg hamil. ternyata salmonnya msh mentah :( bismillah semoga gapapa. lain kali tolong dipastiin aja kalo udh mateng,2,negatif,di deskripsi full baked aman utk bumil dan udh ksh notes juga utk dipastiin mateng krna lg hamil nyata salmon msh mentah bismillah moga gapapa lain kali tolong dipastiin aja kalo udh mateng
51382,Excellent product quality,5,positif,excellent product quality
9836,"Cloth a little too thin, not every piece in good cut",2,negatif,cloth a little too thin not every piece in good cut
45660,"Beautiful basket, as described. Fast delivery, packing firmly. Cheap too.",5,positif,beautiful basket as described fast delivery packing firmly cheap too
5711,Education is not just to go to school and get a degree. But also about expanding knowledge and absorb the life sciences.,1,negatif,education is not just to go to school and get a degree but also about expanding knowledge and absorb the life sciences
5936,Her dead two hours both,1,negatif,her dead two hours both
53133,"Items complete. Seller sent photos before shipping. Chickpeas plastic has a hole, pero hindi naman naapektuhan yung laman. Overall will still but from this shop. Thanks",5,positif,items complete seller sent photos before shipping chickpeas plastic has a hole pero hindi naman naapektuhan yung laman overall will still but from this shop thanks
6884,Her thin material. Rich jersey material so,2,negatif,her thin material rich jersey material so
2075,GK shirt image corresponds his delivery slow buildup of nearly 1 week,1,negatif,gk shirt image corresponds his delivery slow buildup of nearly week
217,Bim you just get there first check the faulty 4 k layer cotton garments should carefully tear off one half r .. Bored ???? Unused As quality should kb,1,negatif,bim you just get there first check the faulty k layer cotton garments should carefully tear off one half r bored unused as quality should kb
58940,Very fragrant very addictive healing Beautiful color,5,positif,very fragrant very addictive healing beautiful color
2034,That's not wrong or something.,1,negatif,thats not wrong or something
9691,"How ya sis smallness .. its going to buy lg ,, tkt in small love lg",2,negatif,how ya sis smallness its going to buy lg tkt in small love lg
6590,OK quality,2,negatif,ok quality
8246,Really good ... but unfortunately his armpit a little cramped ... but I like,2,negatif,really good but unfortunately his armpit a little cramped but i like
28323,"Recommended, murahhhtp ga cheap, this time faster delivery of the first reply oada purchase, trusted, packagingnya neat. briliant",4,positif,recommended murahhhtp tidak cheap this time faster delivery of the first reply oada purchase trusted packagingnya neat briliant
42762,Goods made to destination safely and fast delivery,4,positif,goods made to destination safely and fast delivery
3305,His bolt hole not precision lathe hrs on again,1,negatif,his bolt hole not precision lathe hrs on again
5576,Unfortunately failed pocket :(,1,negatif,unfortunately failed pocket
32354,Very satisfied,4,positif,very satisfied
60201,"Fast delivery goods packaging is also very complete Oh, every kind of liked the next opportunity will buy Zhu Pingan health joy",5,positif,fast delivery goods packaging is also very complete oh every kind of liked the next opportunity will buy zhu pingan health joy
4975,"Store delivery speed well. Select the largest number (XL), but its relatively small size. Quality price Buy now on sale Get free shipping with code",1,negatif,store delivery speed well select the largest number xl but its relatively small size quality price buy now on sale get free shipping with code
60984,Mantapppp good stuff and it works fine .. Thank you..,5,positif,mantapppp good stuff and it works fine thank you
11378," Product quality standards. Price in accordance with the product, quite make take barang2.",2,negatif,product quality standards price in accordance with the product quite make take barang
9279,Though the message M and L. This Ntah d love's fine just the same size. Only continue to exist coret2an dirty kayak.,2,negatif,though the message m and l this ntah d loves fine just the same size only continue to exist coret dirty kayak
10121,The message maroon but the arrival of navy and I've got a navy color. But his quality is okay hell yes. Hopefully enhanced services,2,negatif,the message maroon but the arrival of navy and ive got a navy color but his quality is okay hell yes hopefully enhanced services
49176,Awesome awesome speed of delivery of goods awesome quality service,5,positif,awesome awesome speed of delivery of goods awesome quality service
44236,Excellent quality Very accommodating seller Well-packaged Item shipped immediately Will order again.,4,positif,excellent quality very accommodating seller wellpackaged item shipped immediately will order again
58276,Delivery was fast Wait for about 3 days Bubble wrap was thin. The damage in the price was not worth very much ??????????????????.,5,positif,delivery was fast wait for about days bubble wrap was thin the damage in the price was not worth very much
62330,Excellent quality Very accommodating seller Well-packaged,5,positif,excellent quality very accommodating seller wellpackaged
9147,"Delivery time, overall tp passable lh",2,negatif,delivery time overall tp passable lh
7008,"Gk according sm pictures, tp yudhlah Shipping super cpt",2,negatif,gk according sm pictures tp yudhlah shipping super cpt
31106,"Steady buildup to order products, packing's brilliant secure all the goods, and fast shipment to ???? good material ... cheap prices steady quality !?",4,positif,steady buildup to order products packings brilliant secure all the goods and fast shipment to good material cheap prices steady quality
1573,"Alhamdulillah, pesanan kuenya sudah sampai.mudah2an rasanya enak.pengiriman lumayan cepat.terima kasih untuk semuanya",5,positif,alhamdulillah pesan kue sudah sampaimudahan rasa enakpengiriman lumayan cepatterima kasih untuk semua
62293,Very accommodating seller,5,positif,very accommodating seller
31069,Pesenan its reply to 3x and pobud satisfied .. Thanks shoope??,4,positif,sen its reply to x and pobud satisfied thanks shoope
53407,Ouch my thanks bangeeeeeeeeeeet sukaaaaaaaaaaaaaaaa banyaaaaaaak yaaaaaa,5,positif,ouch my thanks bangeeeeeeeeeeet sukaaaaaaaaaaaaaaaa banyaaaaaaak yaaaaaa
3061,Terlalu manis untuk selera saya. Taste better cold and with ice,4,positif,terlalu manis untuk selera saya taste better cold and with ice
40483,The product price is very good very good Delivery speed,4,positif,the product price is very good very good delivery speed
5610,product that come not same with the picture,1,negatif,product that come not same with the picture
11379,The fabric is thin,2,negatif,the fabric is thin
41390,Excellent quality,4,positif,excellent quality
862,"I still did not receive weighting machine, I buy in day 29/10/2019 , pls check it. Thank ",1,negatif,i still did not receive weighting machine i buy in day pls check it thank
7831,Skin was flaking on then,2,negatif,skin was flaking on then
60421,The product quality is excellent. The original product. The product price is very good. Delivery speed is very good. The response is very good seller.,5,positif,the product quality is excellent the original product the product price is very good delivery speed is very good the response is very good seller
48937,The product quality is excellent. The original product. The product price is very good. Delivery speed is very good. The response is very good seller. The response is very good seller. The response is very good seller.,5,positif,the product quality is excellent the original product the product price is very good delivery speed is very good the response is very good seller the response is very good seller the response is very good seller
4731,"Original stuff, but unfortunately jmlh ga goods purchased in accordance with which, BYR 3 3 DKSH buy her only two, the second time pay 10 DKSH 9, disappointed ",1,negatif,original stuff but unfortunately jmlh tidak goods purchased in accordance with which byr dksh buy her only two the second time pay dksh disappointed
44767,"Shine up with the bad, there was just a little dirty. But everything was okay size okay. ???????????????????????????????????????????????????????????????????????????????????????????????????? ????????????????????????",4,positif,shine up with the bad there was just a little dirty but everything was okay size okay
5094,Ok lah.,4,positif,ok lah
11469,I think it turns iron plastik????????????????????????????????????????????????????,2,negatif,i think it turns iron plastik
56931,"Awesome quality of goods, fabulous CP value of goods, delivery speed fabulous, fabulous service, thanks seller careful packaging, buy want something really fun! Value for money Oh! ???? ????",5,positif,awesome quality of goods fabulous cp value of goods delivery speed fabulous fabulous service thanks seller careful packaging buy want something really fun value for money oh
29535,Good value for money Good product quality,4,positif,good value for money good product quality
43600,"Both accordance pesanan.harga adjust .. Delivery speed, message nyampe week Tuesday. Thanks ...",4,positif,both accordance pesananharga adjust delivery speed message nyampe week tuesday thanks
7386,"Delivery time, perhaps because there PSBB. There is a little scuffed in Teflon",2,negatif,delivery time perhaps because there psbb there is a little scuffed in teflon
34548,Good stuff real pict .. .. neat stitches Packing neatly .. Satisfied Satisfied shopping here .. deh,4,positif,good stuff real pict neat stitches packing neatly satisfied satisfied shopping here deh
46850,Awesome awesome quality of goods shipped speed,5,positif,awesome awesome quality of goods shipped speed
11200,"Color and order according tp very disappointed bbrpa some broken parts, trs have to add postage without explanation from the beginning, neatly packing less wealthy asal2an his solatipe pke. Tks",2,negatif,color and order according tp very disappointed bbrpa some broken parts trs have to add postage without explanation from the beginning neatly packing less wealthy asal his solatipe pke tks
28635,New goods till. Thank yah kaka. color cantikkkkk,4,positif,new goods till thank yah kaka color cantikkkkk
3194," Very poor product quality Very poor delivery speed If you just want the pokemon ball, still okay. They promised a pokemon figure in every ball but only 3 out of 13 balls have the pokemon figures. The rest are just pokemon balls.",1,negatif,very poor product quality very poor delivery speed if you just want the pokemon ball still okay they promised a pokemon figure in every ball but only out of balls have the pokemon figures the rest are just pokemon balls
7135,Product quality standards,2,negatif,product quality standards
3449,The hour of its gas gk living there,1,negatif,the hour of its gas tidak living there
1786,",, shoddy goods do not fit the image ..",1,negatif,shoddy goods do not fit the image
2288,SUDA seller can not READ IN WRITE NIC NIC 3. 6 MALA SENT IN SAID KLW Chet SUDA 6 TPI REDY NIC NIC 3 tetep SENT HIS FOOL YA IN STORE THIS SELLER,1,negatif,suda seller can not read in write nic nic mala sent in said klw chet suda tpi redy nic nic tetep sent his fool ya in store this seller
7838,Okay price segituuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,2,negatif,okay price segituuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
45523,Awesome awesome quality of goods shipped speed,5,positif,awesome awesome quality of goods shipped speed
10082,The price of the standard product. Brang disappointed standar.cmn delivery speed is less bgus his jaitan slobbery,2,negatif,the price of the standard product brang disappointed standarcmn delivery speed is less bgus his jaitan slobbery
7584,Yellow and not sticky ??,2,negatif,yellow and not sticky
61538,"Product quality With the spread of a well packaged for * I wrapped several layers. And put a damper Paper, newspaper, shock or product damage.",5,positif,product quality with the spread of a well packaged for i wrapped several layers and put a damper paper newspaper shock or product damage
7942,Kan was black anyway so yellow stabilonya,2,negatif,kan was black anyway so yellow stabilonya
6389,Sorry ya ka I love Star 3. Yet this is his second x sandals I bought her. Neat packaging. TPI its goods gk accordingly. I Have no 35 mlah sent gk accordingly. Who next to No. 31 next to the LGI No. 32 ..,2,negatif,sorry ya ka i love star yet this is his second x sandals i bought her neat packaging tpi its goods tidak accordingly i have no mlah sent tidak accordingly who next to no next to the lgi no
10197,Each of the delivery order brown skin color. Difficult to combine outfits,2,negatif,each of the delivery order brown skin color difficult to combine outfits
46680,"Pesen umpteenth time here is always satisfying, safe packaging, goods ori, timely, quality is ok, hopefully more prosperous seller and his luggage ready continue dong wkwkwkwk",5,positif,sen umpteenth time here is always satisfying safe packaging goods ori timely quality is ok hopefully more prosperous seller and his luggage ready continue dong wkwkwkwk
57895,Swmogaaa fit ....,5,positif,swmogaaa fit
7814,"delivery was no obstacle, after a few days sampai2 ga, ga unfortunate there is confirmation, after recently asked diinfo that there miscalculation stock, so just sent. the goods themselves are ok, thin bgt, sdkt contents, Blom tried ya.expired long masi.",2,negatif,delivery was no obstacle after a few days sampai ga tidak unfortunate there is confirmation after recently asked info that there miscalculation stock so just sent the goods themselves are ok thin bgt sdkt contents blom tried yaexpired long mas
45262,Steady banget???? beautiful and luxurious impression. Want to buy other variations that deh. Thank you seller??,5,positif,steady banget beautiful and luxurious impression want to buy other variations that deh thank you seller
59672,Mantab bosque book already arrived at the hands of ... Satisfied really are shopping here very quickly pengimannya service is also fast ... Thank bosque;),5,positif,mantab bosque book already arrived at the hands of satisfied really are shopping here very quickly kim service is also fast thank bosque
461,The product quality is not good.,1,negatif,the product quality is not good
48037,Really good. Goods well received. Great hope was immediately,5,positif,really good goods well received great hope was immediately
5836,"Really old oath in response, confused I do not know the intention is also not selling !!!",1,negatif,really old oath in response confused i do not know the intention is also not selling
38027,The onesies and tutu skirt fits to my baby. Excellent  quality. But the headband is too big need to sew it. Maluwag sa ulo ni baby.,4,positif,the onesies and tutu skirt fits to my baby excellent quality but the headband is too big need to sew it maluwag sa ulo ni baby
46025,Excellent product quality excellent product price is very good delivery speed,5,positif,excellent product quality excellent product price is very good delivery speed
967,"Lipstick, y gag bangetttt",1,negatif,lipstick y gag bangetttt
51909,"Product works great, but very bright, it saves electricity bill quite well. - Turn off automatic Night light itself The morning's light",5,positif,product works great but very bright it saves electricity bill quite well turn off automatic night light itself the mornings light
5853,"For the first time to the negative feedback Life Give me something less acceptable, but less an order for three things? Tallymen simply just ship it to catch nongnong Told the little things, the results of the seller did not even confirm my order I would also like to once again told little things Promised that will quickly send you a replacement, I had no time to receive results ah Purchased happy to be out of bad Do not buy directly pull the black",1,negatif,for the first time to the negative feedback life give me something less acceptable but less an order for three things tallymen simply just ship it to catch nongnong told the little things the results of the seller did not even confirm my order i would also like to once again told little things promised that will quickly send you a replacement i had no time to receive results ah purchased happy to be out of bad do not buy directly pull the black
47754,"Fast delivery, easy to use clip is how to understand. Pro shop will again sir. Careful packing",5,positif,fast delivery easy to use clip is how to understand pro shop will again sir careful packing
396,"Dress up one sleeve The fabric is thin, light, unlike the first order.",1,negatif,dress up one sleeve the fabric is thin light unlike the first order
116,"rasa enak, ga tengik",5,positif,rasa enak tidak tengik
6182,Order 3 but can be 1 je.,1,negatif,order but can be je
4147,CMA packingnya seal kebuka..trus already given paper use bubble wrap aja ga ga profit leaked ..,1,negatif,cma packingnya seal kebukatrus already given paper use bubble wrap aja tidak ga profit leaked
5900,"Wild ginger flower meat and less expensive materials and small pieces of very regret buying please do not buy, buy will definitely regret it! ?????? bad bad quality merchandise value CP",1,negatif,wild ginger flower meat and less expensive materials and small pieces of very regret buying please do not buy buy will definitely regret it bad bad quality merchandise value cp
51929,Alhamdulillah already come pashmina ceruty babydoll that is in the waiting lounge. Hopefully my customers like the same product in the store and can be subscribed for selling. I like his equally fast delivery and the seller is also very friendly yaa. Do not hesitate to make order here ??,5,positif,alhamdulillah already come pashmina ceruty babydoll that is in the waiting lounge hopefully my customers like the same product in the store and can be subscribed for selling i like his equally fast delivery and the seller is also very friendly yaa do not hesitate to make order here
2955,"Thin material, zipper macet²an, rich stuff d ... disappointed the market with the price that much ...",1,negatif,thin material zipper macet rich stuff d disappointed the market with the price that much
6146,"The red, but green. But it's the same color he is.",1,negatif,the red but green but its the same color he is
46078,Fast shipment to not have to wait long. Satisfied with the service.,5,positif,fast shipment to not have to wait long satisfied with the service
43786,The product quality is excellent. The original product. The product price is very good. Very good seller response ??????,4,positif,the product quality is excellent the original product the product price is very good very good seller response
5266,packing standar tanpa bubble wrap. semoga kacangnya renyah. pengiriman cepat,4,positif,packing standar tanpa bubble wrap moga kacang renyah kirim cepat
44862,Awesome awesome speed of the ship's delivery speed fabulous quality of goods awesome value CP,4,positif,awesome awesome speed of the ships delivery speed fabulous quality of goods awesome value cp
5292,"Sorry love his star 2 wrote for not complying with my order, I ask that no F in love no B. So upset I've got nya????",1,negatif,sorry love his star wrote for not complying with my order i ask that no f in love no b so upset ive got nya
53144,CP values ??awesome awesome speed of the ship,5,positif,cp values awesome awesome speed of the ship
27841,Very fast delivery. Cheap price. Items sell quickly Good quality,4,positif,very fast delivery cheap price items sell quickly good quality
28741,Good product quality Good value for money Fast delivery,4,positif,good product quality good value for money fast delivery
41647,Semuanyaaa Loved it and very helpful. verry recomended,4,positif,semuanyaaa loved it and very helpful verry recomended
61003,Excellent quality Very accommodating seller Excellent quality Very accommodating seller Excellent quality Very accommodating seller Excellent quality,5,positif,excellent quality very accommodating seller excellent quality very accommodating seller excellent quality very accommodating seller excellent quality
32845,Little baby fruit,4,positif,little baby fruit
43667,Awesome speed of the ship awesome awesome quality merchandise value CP,4,positif,awesome speed of the ship awesome awesome quality merchandise value cp
30288,Item received fast even ships from oversea ! The cable is also well function. Can repeat order with this seller !,4,positif,item received fast even ships from oversea the cable is also well function can repeat order with this seller
199,Enak. Semua suka.,5,positif,enak semua suka
5762,"Over time delivery time. 10 new day nyampe, eventually in Batam. slow",1,negatif,over time delivery time new day nyampe eventually in batam slow
7242,K right product as shown but used very ok,2,negatif,k right product as shown but used very ok
